date	adjclose_IBM	time	IBM
29jul2003	64.810204	644	-.009005798
30jul2003	64.144669	645	-.010322074
31jul2003	64.374435	646	.00357561
01aug2003	64.390282	647	.00024612725
04aug2003	64.279358	648	-.0017241642
05aug2003	63.265217	649	-.015902871
06aug2003	63.312847	650	.00075258402
07aug2003	64.059105	651	.011717906
08aug2003	64.209938	652	.0023518254
11aug2003	64.321083	653	.0017294665
12aug2003	64.710098	654	.0060298042
13aug2003	64.463989	655	-.0038105058
14aug2003	64.749786	656	.0044236397
15aug2003	64.932388	657	.0028161472
18aug2003	66.305817	658	.020931076
19aug2003	65.773911	659	-.0080543626
20aug2003	65.932693	660	.0024111629
21aug2003	65.773911	661	-.0024111629
22aug2003	65.869179	662	.0014473721
25aug2003	65.067345	663	-.01224783
26aug2003	65.496048	664	.006566999
27aug2003	65.099098	665	-.006079108
28aug2003	65.019714	666	-.0012201749
29aug2003	65.10704	667	.0013421692
02sep2003	68.084137	668	.044711556
03sep2003	68.536652	669	.0066244137
04sep2003	69.791	670	.018136404
05sep2003	69.028862	671	-.01098036
08sep2003	70.735733	672	.024426157
09sep2003	70.989777	673	.0035850124
10sep2003	69.735428	674	-.017827395
11sep2003	69.798935	675	.0009102716
12sep2003	70.418175	676	.0088326428
15sep2003	70.251457	677	-.0023703426
16sep2003	71.680466	678	.020137215
17sep2003	71.950386	679	.0037585332
18sep2003	73.038017	680	.015003291
19sep2003	74.054199	681	.013817157
22sep2003	72.553741	682	-.020469699
23sep2003	72.514046	683	-.00054727163
24sep2003	70.9739	684	-.021468075
25sep2003	70.981842	685	.00011189684
26sep2003	70.696037	686	-.0040345769
29sep2003	71.013588	687	.0044817165
30sep2003	70.124435	688	-.012599926
01oct2003	71.728096	689	.022611214
02oct2003	71.513748	690	-.0029928125
03oct2003	71.958321	691	.006197358
06oct2003	72.387024	692	.0059399847
07oct2003	72.79985	693	.0056868452
08oct2003	73.561989	694	.010414535
09oct2003	73.395264	695	-.0022690303
10oct2003	73.569923	696	.0023768868
13oct2003	73.990685	697	.0057029077
14oct2003	73.609619	698	-.0051634884
15oct2003	73.625496	699	.00021566554
16oct2003	70.878632	700	-.038022377
17oct2003	70.838943	701	-.00056010147
20oct2003	70.656342	702	-.0025810334
21oct2003	70.600769	703	-.00078682782
22oct2003	70.227638	704	-.0052990965
23oct2003	69.981537	705	-.0035104926
24oct2003	70.195885	706	.0030582387
27oct2003	70.275269	707	.0011302514
28oct2003	71.37085	708	.015469579
29oct2003	70.926262	709	-.0062487447
30oct2003	70.75161	710	-.002465483
31oct2003	71.037415	711	.0040314142
03nov2003	71.19619	712	.0022326002
04nov2003	70.767487	713	-.0060396381
05nov2003	70.251457	714	-.007318615
06nov2003	71.054741	715	.011369527
07nov2003	70.195793	716	-.012162196
10nov2003	71.539894	717	.01896687
11nov2003	71.070648	718	-.0065808264
12nov2003	72.128441	719	.014774003
13nov2003	72.446571	720	.0044009127
14nov2003	71.778496	721	-.0092644133
17nov2003	71.420601	722	-.004998574
18nov2003	70.74456	723	-.009510709
19nov2003	71.102463	724	.0050463276
20nov2003	70.299179	725	-.011361853
21nov2003	70.490059	726	.0027115701
24nov2003	71.30925	727	.011554359
25nov2003	71.126328	728	-.0025684941
26nov2003	71.508087	729	.0053529935
28nov2003	72.00914	730	.0069825053
01dec2003	72.382942	731	.005177611
02dec2003	72.176163	732	-.0028608316
03dec2003	71.81826	733	-.0049710711
04dec2003	72.70903	734	.012326824
05dec2003	72.088669	735	-.0085687153
08dec2003	72.534058	736	.0061593391
09dec2003	72.080719	737	-.0062696235
10dec2003	72.955582	738	.012064197
11dec2003	73.488457	739	.0072775567
12dec2003	73.735001	740	.0033492504
15dec2003	73.257805	741	-.0064927996
16dec2003	74.745079	742	.020098584
17dec2003	74.283783	743	-.0061907144
18dec2003	73.750916	744	-.0071992544
19dec2003	74.076996	745	.0044116275
22dec2003	74.275826	746	.0026804986
23dec2003	73.79863	747	-.0064453711
24dec2003	73.385056	748	-.0056198528
26dec2003	73.886116	749	.0068046232
29dec2003	74.379219	750	.0066516539
30dec2003	73.671379	751	-.0095622083
31dec2003	73.711143	752	.00053960813
02jan2004	72.812424	753	-.012267392
05jan2004	74.005417	754	.016251696
06jan2004	74.013367	755	.00010741649
07jan2004	73.79068	756	-.0030132725
08jan2004	73.997467	757	.0027984281
09jan2004	72.542007	758	-.019865056
12jan2004	72.812424	759	.0037207888
13jan2004	71.341057	760	-.020414602
14jan2004	71.82621	761	.0067774579
15jan2004	74.776886	762	.040259376
16jan2004	75.810814	763	.013732119
20jan2004	77.226501	764	.018501734
21jan2004	77.703697	765	.0061601582
22jan2004	77.552589	766	-.00194656
23jan2004	77.862762	767	.0039915419
26jan2004	79.413658	768	.019722549
27jan2004	78.578568	769	-.010571386
28jan2004	77.449188	770	-.014476898
29jan2004	77.950256	771	.0064487983
30jan2004	78.920555	772	.012370831
02feb2004	79.047806	773	.001611091
03feb2004	79.532959	774	.0061187083
04feb2004	79.684074	775	.0018982324
05feb2004	78.626282	776	-.01336373
06feb2004	78.817474	777	.0024287114
09feb2004	78.825439	778	.00010105228
10feb2004	79.351204	779	.0066478387
11feb2004	79.63002	780	.0035075401
12feb2004	79.104256	781	-.0066244844
13feb2004	79.43087	782	.00412041
17feb2004	79.160019	783	-.0034157245
18feb2004	78.403229	784	-.0096062496
19feb2004	77.909332	785	-.0063193659
20feb2004	77.518982	786	-.0050229095
23feb2004	76.44355	787	-.013970274
24feb2004	77.104744	788	.0086122472
25feb2004	76.905586	789	-.0025862919
26feb2004	77.104744	790	.0025862919
27feb2004	76.873718	791	-.0030007556
01mar2004	77.303894	792	.0055802772
02mar2004	77.128639	793	-.0022696629
03mar2004	77.144569	794	.00020651902
04mar2004	76.786095	795	-.0046576215
05mar2004	76.833885	796	.00062219158
08mar2004	75.35218	797	-.019472893
09mar2004	75.304382	798	-.00063453137
10mar2004	74.133354	799	-.015672777
11mar2004	72.659607	800	-.020079939
12mar2004	74.324547	801	.022655655
15mar2004	73.145546	802	-.015990036
16mar2004	73.647415	803	.0068378095
17mar2004	74.39624	804	.01011636
18mar2004	73.966064	805	-.0057990067
19mar2004	72.986221	806	-.013335725
22mar2004	72.508247	807	-.006570362
23mar2004	72.747238	808	.0032906295
24mar2004	73.105713	809	.0049155736
25mar2004	73.599617	810	.0067333067
26mar2004	73.902328	811	.0041045141
29mar2004	73.830635	812	-.00097058131
30mar2004	73.543854	813	-.0038918767
31mar2004	73.161476	814	-.0052128779
01apr2004	73.583687	815	.0057543549
02apr2004	75.041496	816	.019617889
05apr2004	75.025566	817	-.00021230742
06apr2004	74.643188	818	-.0051096631
07apr2004	74.149284	819	-.0066388561
08apr2004	74.181152	820	.00042968904
12apr2004	74.675049	821	.0066359118
13apr2004	74.117424	822	-.0074953716
14apr2004	74.643188	823	.007068627
15apr2004	74.444031	824	-.0026716955
16apr2004	73.511986	825	-.012599113
19apr2004	73.241142	826	-.0036911487
20apr2004	72.213501	827	-.014130293
21apr2004	72.69944	828	.0067066592
22apr2004	72.285194	829	-.0057143536
23apr2004	72.71537	830	.0059334533
26apr2004	72.038246	831	-.0093556065
27apr2004	72.579948	832	.0074915164
28apr2004	72.022316	833	-.0077126762
29apr2004	70.962814	834	-.014820017
30apr2004	70.237885	835	-.010268167
03may2004	70.118393	836	-.0017026899
04may2004	70.899078	837	.011072293
05may2004	70.867218	838	-.00044947711
06may2004	70.531952	839	-.0047421316
07may2004	70.396255	840	-.001925753
10may2004	69.350571	841	-.014965697
11may2004	69.550125	842	.0028733418
12may2004	69.294693	843	-.0036793943
13may2004	69.598022	844	.0043678312
14may2004	68.975403	845	-.0089861937
17may2004	68.272949	846	-.01023633
18may2004	68.696014	847	.0061775534
19may2004	69.486275	848	.011438064
20may2004	69.781616	849	.0042413501
21may2004	69.550125	850	-.0033228796
24may2004	69.526176	851	-.00034439613
25may2004	70.803352	852	.018203028
26may2004	70.523972	853	-.0039536753
27may2004	70.715546	854	.0027127566
28may2004	70.715546	855	0
01jun2004	70.340378	856	-.0053194324
02jun2004	70.22863	857	-.0015899346
03jun2004	69.725739	858	-.0071865381
04jun2004	69.893364	859	.0024011829
07jun2004	70.755463	860	.012259035
08jun2004	71.872986	861	.015670732
09jun2004	71.912895	862	.00055512215
10jun2004	72.208244	863	.0040986291
14jun2004	71.896935	864	-.0043205982
15jun2004	72.272102	865	.0052045668
16jun2004	72.144386	866	-.0017687191
17jun2004	72.192284	867	.00066368916
18jun2004	71.888954	868	-.0042105401
21jun2004	71.43396	869	-.006349239
22jun2004	71.857018	870	.0059048906
23jun2004	72.471664	871	.0085173734
24jun2004	71.833076	872	-.0088506052
25jun2004	71.481857	873	-.0049013719
28jun2004	70.811333	874	-.0094246194
29jun2004	70.476082	875	-.0047456664
30jun2004	70.364326	876	-.0015869791
01jul2004	69.845474	877	-.0074011176
02jul2004	69.478287	878	-.0052710082
06jul2004	68.408653	879	-.015514957
07jul2004	68.129272	880	-.0040923604
08jul2004	66.77227	881	-.020119088
09jul2004	66.963852	882	.0028650728
12jul2004	67.131477	883	.0025000947
13jul2004	68.049446	884	.013581544
14jul2004	67.155426	885	-.013224865
15jul2004	67.067619	886	-.0013083701
16jul2004	67.275162	887	.0030897467
19jul2004	68.089363	888	.012029905
20jul2004	68.935486	889	.012350074
21jul2004	68.089363	890	-.012350074
22jul2004	68.696014	891	.008870177
23jul2004	67.730148	892	-.01415978
26jul2004	67.92173	893	.0028246103
27jul2004	68.55233	894	.0092413817
28jul2004	68.528389	895	-.00034929844
29jul2004	69.262756	896	.010659238
30jul2004	69.502235	897	.0034515809
02aug2004	69.198906	898	-.0043738638
03aug2004	68.416634	899	-.011369076
04aug2004	68.624176	900	.0030289164
05aug2004	68.001556	901	-.0091142999
06aug2004	66.777672	902	-.018161822
09aug2004	66.833664	903	.00083813444
10aug2004	67.98555	904	.017088277
11aug2004	66.945656	905	-.015413999
12aug2004	65.761765	906	-.0178426
13aug2004	67.121635	907	.020467844
16aug2004	67.209625	908	.0013100423
17aug2004	67.225624	909	.00023801556
18aug2004	68.097542	910	.01288663
19aug2004	67.905556	911	-.0028232622
20aug2004	68.193535	912	.0042319102
23aug2004	67.713577	913	-.0070630531
24aug2004	67.761574	914	.0007085657
25aug2004	68.049545	915	.0042407708
26aug2004	67.745575	916	-.0044769039
27aug2004	67.945557	917	.0029476036
30aug2004	67.513596	918	-.0063777533
31aug2004	67.745575	919	.0034301498
01sep2004	67.369614	920	-.0055650631
02sep2004	67.649582	921	.0041470942
03sep2004	67.5056	922	-.0021306174
07sep2004	67.969559	923	.0068493821
08sep2004	68.681488	924	.010419763
09sep2004	69.145447	925	.0067325085
10sep2004	69.401421	926	.0036951266
13sep2004	69.18544	927	-.0031169001
14sep2004	69.369423	928	.0026557415
15sep2004	69.089447	929	-.0040441798
16sep2004	68.889465	930	-.0028987303
17sep2004	68.585495	931	-.0044221994
20sep2004	68.553497	932	-.00046664602
21sep2004	68.569496	933	.00023335022
22sep2004	67.441605	934	-.016585667
23sep2004	67.097633	935	-.0051133335
24sep2004	67.537598	936	.0065356721
27sep2004	67.321617	937	-.0032030547
28sep2004	67.577591	938	.0037950426
29sep2004	67.977554	939	.0059011341
30sep2004	68.585495	940	.0089035016
01oct2004	69.369423	941	.011365109
04oct2004	69.72139	942	.0050609754
05oct2004	69.849373	943	.0018339533
06oct2004	70.425323	944	.0082117999
07oct2004	69.929367	945	-.0070672166
08oct2004	69.36142	946	-.0081548905
11oct2004	69.297424	947	-.00092306215
12oct2004	68.793472	948	-.0072988775
13oct2004	67.977554	949	-.011931294
14oct2004	67.817566	950	-.0023563216
15oct2004	67.873566	951	.00082540041
18oct2004	68.729477	952	.012531528
19oct2004	71.48922	953	.039368492
20oct2004	71.049263	954	-.0061731827
21oct2004	70.473312	955	-.0081393914
22oct2004	69.905373	956	-.0080915829
25oct2004	70.737289	957	.011830358
26oct2004	71.193245	958	.0064250738
27oct2004	71.993172	959	.011173338
28oct2004	71.593208	960	-.0055710636
29oct2004	71.79319	961	.0027894112
01nov2004	72.081161	962	.0040031024
02nov2004	72.369141	963	.0039872467
03nov2004	72.953079	964	.0080365101
04nov2004	73.896988	965	.012855584
05nov2004	74.61692	966	.0096952291
08nov2004	74.833328	967	.002896053
09nov2004	74.833328	968	0
10nov2004	75.025681	969	.0025671115
11nov2004	75.971413	970	.012526658
12nov2004	76.396194	971	.005575764
15nov2004	76.877075	972	.0062748361
16nov2004	76.051559	973	-.010796196
17nov2004	76.5084	974	.0059890142
18nov2004	76.219872	975	-.0037783284
19nov2004	75.698914	976	-.006858401
22nov2004	76.227882	977	.0069634975
23nov2004	76.364136	978	.0017858521
24nov2004	76.5084	979	.0018873798
26nov2004	75.915314	980	-.0077821123
29nov2004	76.540459	981	.0082010468
30nov2004	75.530602	982	-.013281581
01dec2004	76.845016	983	.017252728
02dec2004	76.74884	984	-.0012523439
03dec2004	77.806786	985	.013690369
06dec2004	78.279648	986	.0060589979
07dec2004	77.021339	987	-.016205125
08dec2004	77.462151	988	.0057069184
09dec2004	78.151413	989	.0088586994
10dec2004	77.47818	990	-.0086517893
13dec2004	77.301849	991	-.0022784676
14dec2004	77.991119	992	.0088770865
15dec2004	78.007149	993	.00020550688
16dec2004	78.103325	994	.0012321551
17dec2004	77.101486	995	-.012910072
20dec2004	77.382004	996	.0036316875
21dec2004	77.75869	997	.0048560672
22dec2004	78.23156	998	.0060628317
23dec2004	78.319725	999	.0011263439
27dec2004	78.143402	1000	-.0022538602
28dec2004	78.784576	1001	.0081716198
29dec2004	78.6884	1002	-.0012214942
30dec2004	78.784576	1003	.0012214942
31dec2004	79.008987	1004	.0028443639
03jan2005	78.343765	1005	-.0084552206
04jan2005	77.50222	1006	-.010799807
05jan2005	77.341927	1007	-.0020703867
06jan2005	77.101486	1008	-.0031136395
07jan2005	76.76487	1009	-.0043754471
10jan2005	76.684723	1010	-.001044601
11jan2005	76.139725	1011	-.0071323728
12jan2005	76.308029	1012	.0022080287
13jan2005	75.698914	1013	-.0080143558
14jan2005	75.418396	1014	-.0037125847
18jan2005	76.059578	1015	.0084657297
19jan2005	74.616928	1016	-.019149553
20jan2005	74.536781	1017	-.0010746872
21jan2005	74.039864	1018	-.006689067
24jan2005	73.567001	1019	-.0064070714
25jan2005	73.887589	1020	.0043482902
26jan2005	73.695236	1021	-.0026067044
27jan2005	73.719284	1022	.00032626165
28jan2005	74.448616	1023	.0098447483
31jan2005	74.873398	1024	.0056894887
01feb2005	75.226044	1025	.0046988386
02feb2005	75.578697	1026	.0046769637
03feb2005	74.969574	1027	-.00809211
04feb2005	75.747002	1028	.010316511
07feb2005	75.763031	1029	.00021159467
08feb2005	75.586365	1030	-.0023345496
09feb2005	74.43808	1031	-.01530827
10feb2005	74.486259	1032	.00064703496
11feb2005	74.919884	1033	.0058046542
14feb2005	75.136688	1034	.002889639
15feb2005	75.746971	1035	.008089494
16feb2005	75.979843	1036	.0030696248
17feb2005	75.281235	1037	-.0092371861
18feb2005	74.89579	1038	-.0051332153
22feb2005	74.132942	1039	-.010237684
23feb2005	73.956284	1040	-.0023858414
24feb2005	74.3899	1041	.0058460268
25feb2005	74.518379	1042	.001725613
28feb2005	74.341721	1043	-.0023734865
01mar2005	74.919884	1044	.0077470164
02mar2005	74.614738	1045	-.0040812716
03mar2005	74.205215	1046	-.0055036172
04mar2005	74.173096	1047	-.00043294401
07mar2005	73.554779	1048	-.008371071
08mar2005	73.98037	1049	.0057693599
09mar2005	74.157028	1050	.0023850657
10mar2005	74.205215	1051	.00064958923
11mar2005	73.482513	1052	-.0097869718
14mar2005	73.795685	1053	.0042527933
15mar2005	73.37812	1054	-.0056744544
16mar2005	72.791931	1055	-.0080206906
17mar2005	72.157562	1056	-.0087530203
18mar2005	71.691818	1057	-.0064754626
21mar2005	71.876511	1058	.0025728862
22mar2005	71.868484	1059	-.00011167169
23mar2005	72.687538	1060	.011332111
24mar2005	72.832077	1061	.0019865215
28mar2005	73.105103	1062	.00374169
29mar2005	72.751778	1063	-.0048448257
30mar2005	72.816025	1064	.0008827108
31mar2005	73.37812	1065	.0076897526
01apr2005	72.623306	1066	-.010339911
04apr2005	72.526939	1067	-.0013278227
05apr2005	71.92469	1068	-.0083384681
06apr2005	71.46698	1069	-.0063840784
07apr2005	71.017303	1070	-.0063119666
08apr2005	70.342781	1071	-.0095433947
11apr2005	69.218582	1072	-.01611081
12apr2005	68.857231	1073	-.0052341078
13apr2005	67.909691	1074	-.0138565
14apr2005	67.162903	1075	-.011057693
15apr2005	61.59008	1076	-.086620234
18apr2005	61.549934	1077	-.00065203622
19apr2005	60.610428	1078	-.015381832
20apr2005	57.824017	1079	-.047062755
21apr2005	59.446075	1080	.027665405
22apr2005	59.590614	1081	.0024284774
25apr2005	59.911816	1082	.0053756582
26apr2005	60.570274	1083	.010930508
27apr2005	61.871136	1084	.021249516
28apr2005	60.955715	1085	-.014906146
29apr2005	61.333122	1086	.0061724074
02may2005	61.437515	1087	.0017006189
03may2005	61.405396	1088	-.00052294024
04may2005	61.895226	1089	.0079453383
05may2005	60.626484	1090	-.020711219
06may2005	60.59428	1091	-.00053132273
09may2005	60.368843	1092	-.0037273744
10may2005	59.01622	1093	-.022660805
11may2005	59.000114	1094	-.00027293936
12may2005	58.468727	1095	-.0090473518
13may2005	58.903503	1096	.0074085374
16may2005	59.853554	1097	.016000239
17may2005	59.813297	1098	-.00067280961
18may2005	61.479923	1099	.027482672
19may2005	62.124031	1100	.010422218
20may2005	61.520184	1101	-.0097675789
23may2005	61.600693	1102	.0013078074
24may2005	61.037098	1103	-.0091912746
25may2005	61.190075	1104	.0025031597
26may2005	62.107925	1105	.014888602
27may2005	62.075722	1106	-.00051864597
31may2005	60.827766	1107	-.02030859
01jun2005	61.866383	1108	.016930571
02jun2005	62.277004	1109	.0066153044
03jun2005	61.020996	1110	-.02037424
06jun2005	60.384941	1111	-.010478249
07jun2005	60.417149	1112	.00053322734
08jun2005	60.223919	1113	-.0032033841
09jun2005	60.328583	1114	.0017364032
10jun2005	60.19976	1115	-.0021376279
13jun2005	60.425201	1116	.0037378871
14jun2005	60.296379	1117	-.0021342062
15jun2005	61.431618	1118	.018652596
16jun2005	62.035465	1119	.0097815916
17jun2005	61.504074	1120	-.0086028231
20jun2005	61.6329	1121	.0020924048
21jun2005	61.520184	1122	-.0018305137
22jun2005	62.180389	1123	.010674358
23jun2005	60.71505	1124	-.023848064
24jun2005	59.587864	1125	-.018739676
27jun2005	59.483192	1126	-.0017581352
28jun2005	60.626484	1127	.019038033
29jun2005	60.167561	1128	-.0075984797
30jun2005	59.740833	1129	-.0071175853
01jul2005	60.119247	1130	.006314286
05jul2005	60.215866	1131	.0016058268
06jul2005	61.037098	1132	.013545969
07jul2005	62.301155	1133	.020498125
08jul2005	63.847015	1134	.024509871
11jul2005	63.573269	1135	-.0042967554
12jul2005	64.44281	1136	.013585083
13jul2005	65.578049	1137	.017462851
14jul2005	66.359024	1138	.011838742
15jul2005	66.32682	1139	-.00048541237
18jul2005	65.867889	1140	-.0069432855
19jul2005	67.389595	1141	.022839569
20jul2005	68.114212	1142	.010695255
21jul2005	67.953194	1143	-.0023667454
22jul2005	67.985397	1144	.00047379738
25jul2005	67.79216	1145	-.0028463826
26jul2005	67.727753	1146	-.00095052237
27jul2005	67.526474	1147	-.0029763039
28jul2005	67.470116	1148	-.0008349595
29jul2005	67.196365	1149	-.00406561
01aug2005	67.172211	1150	-.00035952847
02aug2005	67.075592	1151	-.0014394078
03aug2005	67.679443	1152	.008962268
04aug2005	66.922623	1153	-.011245424
05aug2005	67.115852	1154	.0028831991
08aug2005	67.277267	1155	.0024021345
09aug2005	67.390259	1156	.0016780788
10aug2005	66.195793	1157	-.017883565
11aug2005	66.712318	1158	.0077727064
12aug2005	66.333	1159	-.0057021063
15aug2005	66.583191	1160	.0037646433
16aug2005	65.614708	1161	-.01465228
17aug2005	65.614708	1162	0
18aug2005	65.493645	1163	-.0018467667
19aug2005	66.79303	1164	.01964562
22aug2005	66.663895	1165	-.0019352337
23aug2005	66.203865	1166	-.0069246511
24aug2005	65.630844	1167	-.0086930757
25aug2005	65.453293	1168	-.0027089682
26aug2005	64.8722	1169	-.0089176213
29aug2005	65.646988	1170	.011872538
30aug2005	65.001335	1171	-.0098839086
31aug2005	65.065903	1172	.00099283375
01sep2005	64.194267	1173	-.013486732
02sep2005	64.1297	1174	-.0010063213
06sep2005	65.388725	1175	.019442257
07sep2005	65.356445	1176	-.00049378449
08sep2005	65.211174	1177	-.0022252279
09sep2005	65.727699	1178	.0078896042
12sep2005	65.759979	1179	.00049099611
13sep2005	65.170815	1180	-.0089996969
14sep2005	64.952911	1181	-.0033491715
15sep2005	64.573586	1182	-.0058571328
16sep2005	64.831848	1183	.0039915321
19sep2005	64.105484	1184	-.011267052
20sep2005	63.516323	1185	-.0092329849
21sep2005	62.596264	1186	-.014591335
22sep2005	63.120861	1187	.0083457241
23sep2005	62.951378	1188	-.0026886694
26sep2005	62.475208	1189	-.0075928378
27sep2005	62.943306	1190	.0074646054
28sep2005	64.16198	1191	.019176403
29sep2005	64.856064	1192	.010759594
30sep2005	64.743073	1193	-.0017437055
03oct2005	64.928696	1194	.0028629715
04oct2005	64.654297	1195	-.0042351116
05oct2005	64.420242	1196	-.0036266614
06oct2005	64.323395	1197	-.0015045024
07oct2005	64.969048	1198	.009987562
10oct2005	65.574348	1199	.009273625
11oct2005	67.140068	1200	.023596415
12oct2005	66.333	1201	-.012093492
13oct2005	66.341064	1202	.00012156513
14oct2005	66.462128	1203	.0018231982
17oct2005	66.655823	1204	.002910129
18oct2005	67.374115	1205	.010718487
19oct2005	67.930992	1206	.008231475
20oct2005	67.123924	1207	-.011951841
21oct2005	67.253059	1208	.0019219834
24oct2005	67.366043	1209	.001678569
25oct2005	67.277267	1210	-.001318679
26oct2005	66.897942	1211	-.0056542023
27oct2005	66.42984	1212	-.0070218439
28oct2005	65.711555	1213	-.010871562
31oct2005	66.082802	1214	.005633736
01nov2005	65.848755	1215	-.0035480091
02nov2005	65.421005	1216	-.0065171313
03nov2005	66.881805	1217	.022083575
04nov2005	66.986725	1218	.0015674999
07nov2005	67.479034	1219	.0073224851
08nov2005	67.268692	1220	-.0031220205
09nov2005	67.017899	1221	-.0037352017
10nov2005	67.948257	1222	.013786769
11nov2005	68.401299	1223	.006645313
14nov2005	68.247589	1224	-.0022496996
15nov2005	69.194122	1225	.013773812
16nov2005	70.011215	1226	.011739525
17nov2005	70.294365	1227	.0040361919
18nov2005	71.006287	1228	.010076779
21nov2005	70.617973	1229	-.0054837251
22nov2005	71.184273	1230	.0079872143
23nov2005	71.839569	1231	.0091635203
25nov2005	71.839569	1232	0
28nov2005	72.090355	1233	.0034848358
29nov2005	72.082268	1234	-.00011218715
30nov2005	71.920471	1235	-.0022471328
01dec2005	72.171257	1236	.0034809227
02dec2005	71.718216	1237	-.0062970915
05dec2005	71.540237	1238	-.0024847204
06dec2005	72.114624	1239	.0079968013
07dec2005	71.774849	1240	-.0047227321
08dec2005	70.787865	1241	-.013846538
09dec2005	70.359093	1242	-.0060755583
12dec2005	69.541992	1243	-.01168125
13dec2005	67.721733	1244	-.026523625
14dec2005	67.25251	1245	-.0069528068
15dec2005	67.576111	1246	.0048001884
16dec2005	67.446678	1247	-.0019171981
19dec2005	66.953186	1248	-.0073436731
20dec2005	66.726662	1249	-.003389061
21dec2005	67.244423	1250	.0077294861
22dec2005	67.325325	1251	.0012023818
23dec2005	67.535667	1252	.0031193984
27dec2005	67.139252	1253	-.0058870181
28dec2005	67.179703	1254	.00060231338
29dec2005	66.661942	1255	-.0077369614
30dec2005	66.500137	1256	-.0024301854
03jan2006	66.386879	1257	-.0017045817
04jan2006	66.29789	1258	-.0013413638
05jan2006	66.742844	1259	.0066890125
06jan2006	68.724899	1260	.029264489
09jan2006	67.737915	1261	-.014465501
10jan2006	68.012978	1262	.0040524658
11jan2006	68.09388	1263	.0011888029
12jan2006	67.608475	1264	-.0071539958
13jan2006	67.284874	1265	-.0047978852
17jan2006	67.147346	1266	-.0020460498
18jan2006	67.794548	1267	.0095923729
19jan2006	67.220154	1268	-.0085086692
20jan2006	65.82058	1269	-.021040563
23jan2006	65.861031	1270	.00061437662
24jan2006	65.407982	1271	-.0069026267
