date	adjclose_IBM	time	IBM
15jul2008	103.23978	1893	.013565593
16jul2008	105.53586	1894	.021996573
17jul2008	106.02189	1895	.0045947875
18jul2008	108.8459	1896	.026287563
21jul2008	107.81518	1897	-.0095146885
22jul2008	108.93808	1898	.0103612
23jul2008	108.53585	1899	-.0036991078
24jul2008	108.93808	1900	.0036991078
25jul2008	107.70624	1901	-.011372145
28jul2008	105.79563	1902	-.017898273
29jul2008	106.9772	1903	.01110646
30jul2008	107.98277	1904	.0093560154
31jul2008	107.24535	1905	-.0068524689
01aug2008	106.12244	1906	-.010525674
04aug2008	106.89339	1907	.0072384635
05aug2008	107.99115	1908	.010217254
06aug2008	108.65575	1909	.0061353166
07aug2008	108.56321	1910	-.00085201528
08aug2008	108.36131	1911	-.0018615172
11aug2008	106.50214	1912	-.017305948
12aug2008	105.34122	1913	-.010960275
13aug2008	105.82915	1914	.0046211365
14aug2008	106.78817	1915	.0090211751
15aug2008	106.30025	1916	-.0045795403
18aug2008	104.81123	1917	-.014106655
19aug2008	103.10349	1918	-.016427688
20aug2008	103.06144	1919	-.00040795709
21aug2008	103.46523	1920	.0039103311
22aug2008	105.09726	1921	.015650561
25aug2008	103.35587	1922	-.016708091
26aug2008	103.05302	1923	-.0029344573
27aug2008	103.79332	1924	.0071579567
28aug2008	104.80283	1925	.0096791256
29aug2008	102.40527	1926	-.0231426
02sep2008	99.61232	1927	-.027652284
03sep2008	99.553421	1928	-.00059145642
04sep2008	96.743652	1929	-.028629674
05sep2008	96.180016	1930	-.0058431234
08sep2008	98.670113	1931	.025560493
09sep2008	96.777306	1932	-.019369569
10sep2008	99.301056	1933	.025743684
11sep2008	100.2769	1934	.0097791674
12sep2008	100.08341	1935	-.0019314118
15sep2008	96.903496	1936	-.032288365
16sep2008	97.626968	1937	.0074381763
17sep2008	93.774048	1938	-.040265627
18sep2008	96.844604	1939	.032219537
19sep2008	99.98246	1940	.031887092
22sep2008	97.761566	1941	-.022463255
23sep2008	97.046509	1942	-.00734118
24sep2008	97.971878	1943	.0094901435
25sep2008	101.04243	1944	.030860094
26sep2008	100.46198	1945	-.0057612755
29sep2008	96.289375	1946	-.042421315
30sep2008	98.392502	1947	.021606617
01oct2008	92.646767	1948	-.060170546
02oct2008	88.112434	1949	-.05018039
03oct2008	87.018814	1950	-.012489313
06oct2008	84.646492	1951	-.027640682
07oct2008	80.465485	1952	-.050655335
08oct2008	76.175117	1953	-.054793462
09oct2008	74.871178	1954	-.017265862
10oct2008	73.819611	1955	-.014144584
13oct2008	77.571587	1956	.049576785
14oct2008	78.740921	1957	.014961774
15oct2008	74.273888	1958	-.058403537
16oct2008	76.991119	1959	.035930637
17oct2008	76.368599	1960	-.0081184795
20oct2008	77.823959	1961	.018877741
21oct2008	74.753403	1962	-.040254612
22oct2008	70.32843	1963	-.061018605
23oct2008	70.959366	1964	.0089312717
24oct2008	69.041321	1965	-.027402224
27oct2008	67.013908	1966	-.029804992
28oct2008	73.424225	1967	.091353737
29oct2008	74.198174	1968	.010485615
30oct2008	76.292892	1969	.027840247
31oct2008	78.210938	1970	.024829723
03nov2008	77.966972	1971	-.0031241979
04nov2008	78.572678	1972	.0077387202
05nov2008	75.661949	1973	-.037748646
06nov2008	72.032814	1974	-.049153615
07nov2008	72.980278	1975	.013067475
10nov2008	70.949997	1976	-.028213879
11nov2008	69.994072	1977	-.013564808
12nov2008	67.456215	1978	-.036931831
13nov2008	71.237617	1979	.054542296
14nov2008	67.95533	1980	-.047170438
17nov2008	65.544365	1981	-.036123335
18nov2008	67.743843	1982	.033006337
19nov2008	64.266975	1983	-.052687682
20nov2008	60.688599	1984	-.057290047
21nov2008	63.344887	1985	.042838342
24nov2008	67.583107	1986	.064763866
25nov2008	68.226036	1987	.0094681969
26nov2008	69.088898	1988	.012567795
28nov2008	69.029686	1989	-.00085740432
01dec2008	65.053711	1990	-.059323393
02dec2008	67.54081	1991	.037518751
03dec2008	68.24295	1992	.010342136
04dec2008	65.510529	1993	-.040863268
05dec2008	68.17527	1994	.039871018
08dec2008	71.787491	1995	.051628347
09dec2008	69.951775	1996	-.025904167
10dec2008	70.095589	1997	.0020537928
11dec2008	68.166817	1998	-.027901975
12dec2008	69.537254	1999	.019904755
15dec2008	70.019447	2000	.00691038
16dec2008	73.090256	2001	.042922035
17dec2008	72.616524	2002	-.0065025617
18dec2008	71.059975	2003	-.021668261
19dec2008	70.653908	2004	-.0057308148
22dec2008	69.359604	2005	-.018488798
23dec2008	68.183731	2006	-.017098632
24dec2008	68.116058	2007	-.00099299836
26dec2008	68.801277	2008	.010009318
29dec2008	68.733604	2009	-.00098408107
30dec2008	70.679298	2010	.027914494
31dec2008	71.195328	2011	.007274474
02jan2009	73.910835	2012	.037432242
05jan2009	73.445557	2013	-.006315032
06jan2009	75.484306	2014	.027380366
07jan2009	74.266129	2015	-.016269797
08jan2009	73.750099	2016	-.0069726333
09jan2009	71.652138	2017	-.028859351
12jan2009	72.506546	2018	.011853858
13jan2009	72.193542	2019	-.0043262453
14jan2009	70.374748	2020	-.025516093
15jan2009	71.161484	2021	.011117205
16jan2009	71.838242	2022	.0094652334
20jan2009	69.351151	2023	-.035234209
21jan2009	77.336929	2024	.10898884
22jan2009	76.194901	2025	-.014877044
23jan2009	75.704247	2026	-.0064602825
26jan2009	77.489204	2027	.023304373
27jan2009	77.53997	2028	.00065492181
28jan2009	80.213173	2029	.0338942
29jan2009	78.259026	2030	-.024663586
30jan2009	77.531502	2031	-.0093398374
02feb2009	76.922417	2032	-.00788699
03feb2009	79.079597	2033	.02765757
04feb2009	78.529732	2034	-.0069776066
05feb2009	78.174431	2035	-.0045346785
06feb2009	81.77227	2036	.044995569
09feb2009	82.350647	2037	.0070481221
10feb2009	79.331177	2038	-.037355114
11feb2009	80.938728	2039	.020061227
12feb2009	80.862183	2040	-.0009461717
13feb2009	79.815994	2041	-.013022343
17feb2009	77.119736	2042	-.034364689
18feb2009	77.834206	2043	.0092217717
19feb2009	75.639778	2044	-.028598685
20feb2009	75.520699	2045	-.001575539
23feb2009	71.761253	2046	-.051062088
24feb2009	73.487877	2047	.023775769
25feb2009	73.062599	2048	-.0058038556
26feb2009	75.673798	2049	.035115369
27feb2009	78.276497	2050	.033815425
02mar2009	75.741844	2051	-.03291662
03mar2009	74.65313	2052	-.014478325
04mar2009	76.116081	2053	.019407114
05mar2009	74.406479	2054	-.022716541
06mar2009	72.986046	2055	-.019274751
09mar2009	71.004257	2056	-.027528435
10mar2009	74.210846	2057	.044170476
11mar2009	75.376106	2058	.015580021
12mar2009	76.890091	2059	.01988668
13mar2009	76.856071	2060	-.00044254074
16mar2009	77.587547	2061	.0094724707
17mar2009	79.024986	2062	.018357143
18mar2009	78.20845	2063	-.010386382
19mar2009	78.812347	2064	.0076919757
20mar2009	78.684761	2065	-.0016201744
23mar2009	83.958199	2066	.064869538
24mar2009	83.609474	2067	-.0041621975
25mar2009	83.311775	2068	-.0035669429
26mar2009	84.017731	2069	.0084379585
27mar2009	80.079674	2070	-.048005797
30mar2009	80.394371	2071	.0039221006
31mar2009	82.410187	2072	.024764894
01apr2009	83.022591	2073	.0074036922
02apr2009	85.752869	2074	.032356791
03apr2009	86.943642	2075	.013790573
06apr2009	86.382271	2076	-.0064776558
07apr2009	83.992218	2077	-.028058304
08apr2009	86.067574	2078	.024408575
09apr2009	86.50135	2079	.0050272988
13apr2009	85.012878	2080	-.017357269
14apr2009	84.434502	2081	-.0068266504
15apr2009	84.077271	2082	-.0042398423
16apr2009	86.271706	2083	.025765421
17apr2009	86.135612	2084	-.0015787401
20apr2009	85.42115	2085	-.0083292127
21apr2009	87.020187	2086	.018546401
22apr2009	87.224327	2087	.0023431417
23apr2009	86.263199	2088	-.011080198
24apr2009	85.123459	2089	-.013300414
27apr2009	85.012878	2090	-.0012999041
28apr2009	86.70549	2091	.019714449
29apr2009	88.491653	2092	.020391032
30apr2009	87.78569	2093	-.008009729
01may2009	88.976463	2094	.013473371
04may2009	90.320343	2095	.01499084
05may2009	90.031151	2096	-.0032069869
06may2009	89.449753	2097	-.006478684
07may2009	87.714104	2098	-.019594343
08may2009	86.773613	2099	-.010780127
11may2009	87.979156	2100	.013797351
12may2009	88.868355	2101	.010056186
13may2009	87.431961	2102	-.016295211
14may2009	86.397415	2103	-.011903144
15may2009	86.671013	2104	.0031617314
18may2009	89.41555	2105	.031175118
19may2009	90.210701	2106	.0088534495
20may2009	88.96241	2107	-.013934135
21may2009	87.910759	2108	-.011891724
22may2009	87.115608	2109	-.0090861311
26may2009	89.791748	2110	.030257013
27may2009	88.004807	2111	-.020101646
28may2009	89.509605	2112	.01695451
29may2009	90.869049	2113	.015073506
01jun2009	92.655991	2114	.01947416
02jun2009	91.339294	2115	-.014312526
03jun2009	91.048592	2116	-.0031877453
04jun2009	90.911797	2117	-.0015035698
05jun2009	91.689842	2118	.0085218335
08jun2009	91.903587	2119	.0023284627
09jun2009	92.459343	2120	.0060289484
10jun2009	92.638885	2121	.001939971
11jun2009	93.536636	2122	.0096442085
12jun2009	92.519188	2123	-.010937132
15jun2009	92.014748	2124	-.0054671955
16jun2009	91.758247	2125	-.0027914918
17jun2009	91.484642	2126	-.0029862609
18jun2009	90.911797	2127	-.0062813433
19jun2009	90.535599	2128	-.0041466383
22jun2009	89.36425	2129	-.013022413
23jun2009	89.295853	2130	-.00076567207
24jun2009	89.047905	2131	-.0027805611
25jun2009	90.680946	2132	.018172778
26jun2009	90.356049	2133	-.0035893009
29jun2009	90.484299	2134	.0014183797
30jun2009	89.278755	2135	-.013412785
01jul2009	89.637848	2136	.0040140846
02jul2009	86.978813	2137	-.030113079
06jul2009	86.910416	2138	-.00078667927
07jul2009	85.662117	2139	-.014467197
08jul2009	86.081062	2140	.0048787515
09jul2009	87.278061	2141	.013809687
10jul2009	86.20932	2142	-.012320831
13jul2009	88.594757	2143	.027294388
14jul2009	88.278404	2144	-.0035771756
15jul2009	91.672745	2145	.03772961
16jul2009	94.596832	2146	.031398878
17jul2009	98.683716	2147	.042295955
20jul2009	99.555817	2148	.0087985117
21jul2009	100.06881	2149	.0051395861
22jul2009	98.811966	2150	-.012639334
23jul2009	100.08591	2151	.012810177
24jul2009	100.58181	2152	.0049425391
27jul2009	100.57326	2153	-.000085034408
28jul2009	100.27401	2154	-.002979856
29jul2009	100.25691	2155	-.00017052206
30jul2009	100.76991	2156	.0051038126
31jul2009	100.82976	2157	.00059370109
03aug2009	102.5312	2158	.016733581
04aug2009	102.2576	2159	-.0026720006
05aug2009	101.29146	2160	-.0094930232
06aug2009	100.8276	2161	-.0045899716
07aug2009	102.50262	2162	.01647629
10aug2009	101.96146	2163	-.0052934662
11aug2009	101.17979	2164	-.0076959366
12aug2009	102.46826	2165	.012654108
13aug2009	102.71737	2166	.0024281181
14aug2009	101.84979	2167	-.0084821219
17aug2009	100.38094	2168	-.014526799
18aug2009	101.04235	2169	.0065674381
19aug2009	101.84979	2170	.0079593621
20aug2009	102.17621	2171	.003199752
21aug2009	102.99225	2172	.0079548713
24aug2009	102.49403	2173	-.0048491382
25aug2009	102.07314	2174	-.0041150204
26aug2009	102.62289	2175	.0053714048
27aug2009	102.58852	2176	-.00033490139
28aug2009	101.54915	2177	-.01018317
31aug2009	101.40313	2178	-.0014389491
01sep2009	100.23491	2179	-.011587433
02sep2009	99.719513	2180	-.0051551475
03sep2009	99.925674	2181	.0020652798
04sep2009	100.89632	2182	.0096668424
08sep2009	100.63863	2183	-.0025572791
09sep2009	100.29504	2184	-.0034200116
10sep2009	101.07671	2185	.0077634878
11sep2009	101.40313	2186	.0032242611
14sep2009	102.11608	2187	.0070062634
15sep2009	102.5198	2188	.0039457162
16sep2009	104.64149	2189	.020484239
17sep2009	104.69303	2190	.00049238472
18sep2009	104.8906	2191	.0018853653
21sep2009	104.42675	2192	-.0044320519
22sep2009	104.46111	2193	.00032893405
23sep2009	103.78251	2194	-.0065173563
24sep2009	103.88559	2195	.00099274528
25sep2009	104.00585	2196	.0011569707
28sep2009	102.50262	2197	-.014558761
29sep2009	102.05595	2198	-.0043672468
30sep2009	102.74314	2199	.0067109419
01oct2009	101.27428	2200	-.014399651
02oct2009	102.23634	2201	.009454703
05oct2009	102.8634	2202	.0061147022
06oct2009	104.23777	2203	.013272688
07oct2009	105.46612	2204	.011715204
08oct2009	105.04522	2205	-.0039988249
09oct2009	108.17192	2206	.029330902
12oct2009	109.1254	2207	.0087758293
13oct2009	109.10822	2208	-.00015745875
14oct2009	110.25067	2209	.010416413
15oct2009	109.93285	2210	-.0028869149
16oct2009	104.48688	2211	-.050808199
19oct2009	105.70663	2212	.01160617
20oct2009	105.50048	2213	-.0019521496
21oct2009	103.82546	2214	-.016004266
22oct2009	105.38882	2215	.014945285
23oct2009	103.38738	2216	-.0191736
26oct2009	103.17263	2217	-.0020793208
27oct2009	103.63648	2218	.0044858055
28oct2009	104.36662	2219	.0070205075
29oct2009	105.54343	2220	.011212646
30oct2009	103.60213	2221	-.018564705
02nov2009	103.55917	2222	-.00041468645
03nov2009	104.07457	2223	.0049644839
04nov2009	104.18623	2224	.0010723461
05nov2009	105.741	2225	.014812678
06nov2009	106.55206	2226	.0076410375
09nov2009	108.7178	2227	.020121781
10nov2009	109.50298	2228	.0071962913
11nov2009	109.74458	2229	.0022038331
12nov2009	108.94214	2230	-.0073387213
13nov2009	109.60652	2231	.0060799732
16nov2009	110.62468	2232	.0092463307
17nov2009	110.98707	2233	.003270485
18nov2009	110.57289	2234	-.0037387388
19nov2009	110.04657	2235	-.0047713146
20nov2009	109.54612	2236	-.0045579933
23nov2009	110.61604	2237	.0097194193
24nov2009	110.38307	2238	-.0021082768
25nov2009	109.82223	2239	-.0050938432
27nov2009	108.45894	2240	-.01249129
30nov2009	109.01979	2241	.0051577762
01dec2009	110.39171	2242	.012505595
02dec2009	109.76183	2243	-.00572216
03dec2009	110.0552	2244	.0026691803
04dec2009	109.79634	2245	-.0023548421
07dec2009	109.61515	2246	-.0016516048
08dec2009	109.40807	2247	-.0018909841
09dec2009	110.77998	2248	.012461489
10dec2009	111.59968	2249	.0073720613
11dec2009	111.89304	2250	.0026252132
14dec2009	112.10875	2251	.0019259986
15dec2009	110.86627	2252	-.011144659
16dec2009	111.0561	2253	.0017107514
17dec2009	109.92577	2254	-.010230117
18dec2009	110.36582	2255	.0039951485
21dec2009	111.00431	2256	.0057685338
22dec2009	112.10875	2257	.0099003417
23dec2009	112.16915	2258	.0005386346
24dec2009	112.66098	2259	.0043751225
28dec2009	114.16231	2260	.013238054
29dec2009	113.76541	2261	-.0034826547
30dec2009	114.38666	2262	.0054459106
31dec2009	112.9457	2263	-.012677257
04jan2010	114.28311	2264	.011771618
05jan2010	112.90257	2265	-.012153547
06jan2010	112.16915	2266	-.0065172464
07jan2010	111.78088	2267	-.0034675195
08jan2010	112.90257	2268	.0099847652
11jan2010	111.72047	2269	-.010525271
12jan2010	112.6092	2270	.007923427
13jan2010	112.3676	2271	-.0021477782
14jan2010	114.16231	2272	.015845552
15jan2010	113.70501	2273	-.0040137297
19jan2010	115.74131	2274	.017750157
20jan2010	112.38486	2275	-.029428342
21jan2010	111.30631	2276	-.0096433004
22jan2010	108.28638	2277	-.027506618
25jan2010	108.82133	2278	.0049280515
26jan2010	108.50208	2279	-.0029380382
27jan2010	109.00253	2280	.004601751
28jan2010	106.77641	2281	-.020634143
29jan2010	105.60294	2282	-.011050734
01feb2010	107.57021	2283	.018457538
02feb2010	108.31226	2284	.006874532
03feb2010	108.42443	2285	.001035127
04feb2010	106.12927	2286	-.021395538
05feb2010	106.57795	2287	.0042187353
08feb2010	105.63325	2288	-.0089034736
09feb2010	106.78596	2289	.010853268
10feb2010	106.43928	2290	-.0032517726
11feb2010	107.23665	2291	.0074634016
12feb2010	107.47065	2292	.0021797232
16feb2010	108.5367	2293	.0098705562
17feb2010	109.49006	2294	.0087454179
18feb2010	110.77277	2295	.011647261
19feb2010	110.23542	2296	-.0048627569
22feb2010	109.94074	2297	-.0026767468
23feb2010	109.60273	2298	-.0030792349
24feb2010	110.5821	2299	.0088959495
25feb2010	110.13142	2300	-.0040838844
26feb2010	110.20942	2301	.00070802064
01mar2010	111.43147	2302	.01102744
02mar2010	110.43476	2303	-.0089848591
03mar2010	109.96674	2304	-.0042469609
04mar2010	109.82807	2305	-.0012618304
05mar2010	110.28742	2306	.0041737296
08mar2010	109.5594	2307	-.0066229966
09mar2010	108.81403	2308	-.00682658
10mar2010	108.8747	2309	.00055739167
11mar2010	110.59077	2310	.015638901
12mar2010	110.88544	2311	.0026610345
15mar2010	110.79011	2312	-.00086014828
16mar2010	111.51814	2313	.0065497342
17mar2010	110.72944	2314	-.0070974869
18mar2010	111.26679	2315	.0048411144
19mar2010	110.6861	2316	-.0052325497
22mar2010	110.92011	2317	.0021119341
23mar2010	112.12482	2318	.010802452
24mar2010	111.3968	2319	-.0065141111
25mar2010	112.01216	2320	.0055088717
26mar2010	112.02948	2321	.00015460273
29mar2010	111.4488	2322	-.005196766
30mar2010	111.6048	2323	.0013988196
31mar2010	111.15412	2324	-.0040463852
01apr2010	111.15412	2325	0
05apr2010	112.1075	2326	.0085404972
06apr2010	111.74347	2327	-.003252425
07apr2010	111.35345	2328	-.0034963731
08apr2010	110.59943	2329	-.0067944471
09apr2010	111.59613	2330	.0089714043
12apr2010	111.24946	2331	-.0031113233
13apr2010	111.83015	2332	.0052061216
14apr2010	113.75422	2333	.017058974
15apr2010	113.44221	2334	-.002746627
16apr2010	113.21687	2335	-.0019883772
19apr2010	114.60358	2336	.012173871
20apr2010	112.40217	2337	-.019395785
21apr2010	111.79549	2338	-.0054120398
22apr2010	111.91682	2339	.0010846992
23apr2010	112.66219	2340	.0066379462
26apr2010	113.30353	2341	.0056764707
27apr2010	111.64815	2342	-.014717918
28apr2010	112.75752	2343	.0098873088
29apr2010	113.06953	2344	.002763282
30apr2010	111.80415	2345	-.011254335
03may2010	112.32417	2346	.0046404498
04may2010	111.04144	2347	-.011485601
05may2010	110.46943	2348	-.0051646684
06may2010	107.95183	2349	-.023053732
07may2010	106.36636	2350	-.014795768
10may2010	109.99901	2351	.033582028
11may2010	110.53912	2352	.0048981681
12may2010	115.58302	2353	.044619568
13may2010	114.53766	2354	-.0090854205
14may2010	114.28503	2355	-.0022080382
17may2010	113.63168	2356	-.0057333247
18may2010	113.20481	2357	-.0037636373
19may2010	112.25527	2358	-.0084231747
20may2010	107.8473	2359	-.040059175
21may2010	109.25854	2360	.013000729
24may2010	108.41354	2361	-.0077640926
25may2010	108.47451	2362	.00056226354
26may2010	107.35075	2363	-.010413742
27may2010	110.10355	2364	.025319846
28may2010	109.11916	2365	-.0089807929
01jun2010	108.31771	2366	-.0073718522
02jun2010	110.99212	2367	.024390521
03jun2010	111.47124	2368	.0043074661
04jun2010	109.13658	2369	-.021166526
07jun2010	108.13477	2370	-.0092218593
08jun2010	107.7776	2371	-.0033084052
09jun2010	107.93441	2372	.0014538548
10jun2010	111.22733	2373	.030052355
11jun2010	111.8981	2374	.0060125678
14jun2010	111.94166	2375	.00038917316
15jun2010	113.06542	2376	.009988782
16jun2010	113.55328	2377	.0043055122
17jun2010	114.10209	2378	.0048214453
18jun2010	113.37904	2379	-.0063570584
21jun2010	113.81461	2380	.0038343528
22jun2010	112.63857	2381	-.010386638
23jun2010	113.3442	2382	.0062449868
24jun2010	111.67161	2383	-.014866715
25jun2010	110.73949	2384	-.0083820168
28jun2010	112.3598	2385	.014525766
29jun2010	108.97106	2386	-.030623885
30jun2010	107.56853	2387	-.01295418
01jul2010	106.77579	2388	-.0073969872
02jul2010	106.15728	2389	-.005809423
06jul2010	107.55111	2390	.013044402
07jul2010	110.63495	2391	.028269861
08jul2010	111.47996	2392	.0076087909
09jul2010	111.47124	2393	-.000078158526
12jul2010	112.08975	2394	.0055332459
13jul2010	113.66651	2395	.013968915
14jul2010	113.8756	2396	.0018377575
15jul2010	113.8756	2397	0
16jul2010	111.53222	2398	-.020793073
19jul2010	113.06542	2399	.0136531
20jul2010	110.24294	2400	-.025280176
21jul2010	109.12787	2401	-.010166131
22jul2010	111.04438	2402	.017409641
23jul2010	111.83713	2403	.0071136528
26jul2010	111.86326	2404	.00023362209
27jul2010	112.05491	2405	.00171179
28jul2010	111.88068	2406	-.001556095
29jul2010	111.52351	2407	-.0031974581
30jul2010	111.85454	2408	.0029638042
02aug2010	113.91043	2409	.018213186
03aug2010	113.57069	2410	-.0029870155
04aug2010	114.35472	2411	.0068797753
05aug2010	114.84256	2412	.0042569395
06aug2010	113.93208	2413	-.0079596369
09aug2010	115.56043	2414	.014191109
10aug2010	115.42036	2415	-.0012128775
11aug2010	113.66069	2416	-.015363131
12aug2010	112.32124	2417	-.0118546
13aug2010	111.94479	2418	-.0033571729
16aug2010	111.85725	2419	-.00078236382
17aug2010	112.45255	2420	.0053079072
18aug2010	113.27549	2421	.0072914348
19aug2010	112.8465	2422	-.0037942892
20aug2010	111.62087	2423	-.010920463
23aug2010	110.71915	2424	-.0081112077
24aug2010	109.34468	2425	-.012491752
25aug2010	109.6686	2426	.0029580072
26aug2010	107.48871	2427	-.020077305
27aug2010	109.19585	2428	.015757293
30aug2010	108.03149	2429	-.0107203
31aug2010	107.79512	2430	-.0021904064
01sep2010	110.10632	2431	.021214083
02sep2010	109.46725	2432	-.0058210837
03sep2010	111.69091	2433	.020109937
07sep2010	110.26391	2434	-.012858667
08sep2010	110.37772	2435	.0010316758
09sep2010	110.62285	2436	.0022183193
10sep2010	112.04984	2437	.012817143
13sep2010	113.46809	2438	.012577822
14sep2010	112.80275	2439	-.0058809039
15sep2010	113.3105	2440	.0044911327
16sep2010	113.52061	2441	.0018525993
17sep2010	113.97585	2442	.0040021627
20sep2010	115.37658	2443	.012214771
21sep2010	115.54292	2444	.0014407074
22sep2010	116.05945	2445	.0044604563
23sep2010	115.27153	2446	-.0068120677
24sep2010	117.40765	2447	.018361557
27sep2010	117.88039	2448	.0040184655
28sep2010	118.09051	2449	.0017808431
29sep2010	118.60703	2450	.0043643755
30sep2010	117.43391	2451	-.009939976
01oct2010	118.7471	2452	.011120286
04oct2010	118.40567	2453	-.0028794173
05oct2010	120.51553	2454	.017661978
06oct2010	120.6731	2455	.0013066747
07oct2010	121.44351	2456	.0063639684
08oct2010	121.55733	2457	.00093674834
11oct2010	122.26644	2458	.0058166278
12oct2010	122.43279	2459	.0013595769
13oct2010	122.88801	2460	.0037112518
14oct2010	123.87728	2461	.0080179702
15oct2010	123.49208	2462	-.0031143776
18oct2010	125.04164	2463	.012469782
19oct2010	120.83944	2464	-.034184095
20oct2010	121.74992	2465	.007506418
21oct2010	122.41527	2466	.0054499651
22oct2010	122.27519	2467	-.0011449216
25oct2010	122.42402	2468	.0012164046
26oct2010	123.15065	2469	.0059178197
27oct2010	123.81599	2470	.0053881435
28oct2010	123.35201	2471	-.0037544488
29oct2010	125.71575	2472	.018981323
01nov2010	125.47062	2473	-.001951798
02nov2010	125.92585	2474	.0036216197
03nov2010	126.21475	2475	.0022915977
04nov2010	128.50845	2476	.018009849
05nov2010	128.62227	2477	.00088527199
08nov2010	128.78935	2478	.0012981836
09nov2010	128.50795	2479	-.0021873738
10nov2010	128.86848	2480	.0028016155
11nov2010	127.88361	2481	-.0076718624
12nov2010	126.39751	2482	-.011688706
15nov2010	126.30958	2483	-.00069595518
16nov2010	125.07849	2484	-.0097943917
17nov2010	124.82348	2485	-.002040901
18nov2010	126.94271	2486	.016835321
19nov2010	127.54946	2487	.0047683325
22nov2010	127.84843	2488	.0023412348
23nov2010	125.90507	2489	-.015317267
24nov2010	128.21776	2490	.018201863
26nov2010	126.5382	2491	-.013185812
29nov2010	125.65006	2492	-.0070434799
30nov2010	124.39261	2493	-.010058
01dec2010	126.98668	2494	.020639429
02dec2010	127.66376	2495	.0053177797
03dec2010	127.83965	2496	.0013767367
06dec2010	127.4967	2497	-.0026861941
07dec2010	126.64374	2498	-.0067125838
08dec2010	127.4879	2499	.0066435263
09dec2010	126.88995	2500	-.0047012526
10dec2010	127.34721	2501	.0035971187
13dec2010	126.87236	2502	-.0037357789
14dec2010	128.22656	2503	.010617175
15dec2010	127.25928	2504	-.0075721596
16dec2010	127.10979	2505	-.0011753817
17dec2010	127.50549	2506	.0031082698
20dec2010	127.07461	2507	-.00338507
21dec2010	128.15622	2508	.0084756073
22dec2010	128.34087	2509	.0014397562
23dec2010	128.28812	2510	-.00041109647
27dec2010	127.80447	2511	-.0037771557
28dec2010	128.12984	2512	.0025426131
29dec2010	128.8421	2513	.0055435379
30dec2010	128.974	2514	.0010231866
31dec2010	129.05315	2515	.00061348075
